step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
2,15.9582,6.0316,5.2777,1777503938.264,5.508,128
2,13.1434,7.0868,6.2009,1777503938.296,5.47,128
2,15.3074,5.9554,5.2109,1777503938.417,5.523,128
2,10.3541,9.4148,8.238,1777503938.458,5.52,128
2,19.9124,4.2928,3.7562,1777503938.512,5.4,128
2,93.0754,1.0464,0.9156,1777503938.668,5.647,128
2,15.2231,6.2754,5.4909,1777503938.72,5.459,128
2,20.1974,4.7568,4.1622,1777503938.773,5.386,128
2,68.3658,1.5251,1.3345,1777503938.898,5.519,128
2,14.5603,6.1349,5.368,1777503938.957,5.483,128
2,30.9617,2.9198,2.5548,1777503939.059,5.631,128
2,40.2422,2.3074,2.0189,1777503939.119,5.516,128
2,13.1628,7.4993,6.5619,1777503939.2,5.426,128
2,41.8161,2.292,2.0055,1777503939.262,5.527,128
2,201.6983,4.5615,3.9914,1777503939.464,5.525,128
3,10.391,9.0496,7.9184,1777503940.19,5.513,128
3,13.0547,7.2502,6.3439,1777503940.255,5.526,128
3,10.8962,9.5885,8.3899,1777503940.303,5.382,128
3,20.0882,4.5697,3.9985,1777503940.364,5.567,128
3,14.1203,6.9411,6.0735,1777503940.45,5.546,128
3,23.206,4.9629,4.3426,1777503940.493,5.561,128
3,17.7519,5.7976,5.0729,1777503940.558,5.469,128
3,19.4227,4.4732,3.9141,1777503940.644,5.469,128
3,46.0878,2.1645,1.8939,1777503940.705,5.541,128
3,23.819,4.0902,3.5789,1777503940.831,5.479,128
3,35.5842,2.573,2.2514,1777503940.876,5.482,128
3,35.3649,2.8234,2.4705,1777503940.989,5.584,128
3,34.6514,2.5044,2.1914,1777503941.115,5.576,128
3,20.1539,4.4391,3.8842,1777503941.156,5.547,128
3,17.9283,5.1835,4.5355,1777503941.258,5.657,128
3,45.953,1.9852,1.737,1777503941.371,5.518,128
3,175.5113,6.2768,5.4922,1777503941.547,5.413,128
4,13.3888,7.0081,6.1321,1777503942.324,5.473,128
4,22.3912,4.0418,3.5365,1777503942.386,5.456,128
4,81.4265,1.2622,1.1044,1777503942.499,5.44,128
4,31.848,3.0977,2.7105,1777503942.579,5.531,128
4,23.8158,3.52,3.08,1777503942.652,5.552,128
4,56.0808,1.4926,1.306,1777503942.744,5.563,128
4,51.6472,1.7533,1.5341,1777503942.812,5.501,128
4,15.546,5.4425,4.7622,1777503942.857,5.512,128
4,17.2321,5.8831,5.1477,1777503942.904,5.419,128
4,19.6676,4.5656,3.9949,1777503942.997,5.545,128
4,31.6881,3.0927,2.7061,1777503943.1,5.257,128
4,20.7976,5.2697,4.611,1777503943.161,5.553,128
4,50.0066,1.9926,1.7435,1777503943.248,5.486,128
4,18.9839,4.2337,3.7045,1777503943.346,5.567,128
4,20.9188,4.3077,3.7693,1777503943.407,5.554,128
4,25.8369,3.589,3.1403,1777503943.435,5.524,128
4,193.5095,5.0929,4.4563,1777503943.629,5.586,128
5,19.402,4.402,3.8517,1777503944.407,5.725,128
5,24.2872,4.5818,4.0091,1777503944.469,5.663,128
5,19.7697,5.2611,4.6035,1777503944.516,5.492,128
5,48.3353,2.1348,1.8679,1777503944.632,5.49,128
5,17.1063,4.8316,4.2276,1777503944.684,5.65,128
5,21.6579,4.7513,4.1574,1777503944.752,5.497,128
5,56.2287,1.514,1.3248,1777503944.856,5.441,128
5,16.099,5.0084,4.3823,1777503944.936,5.595,128
5,48.7404,1.688,1.477,1777503945.036,5.529,128
5,17.7401,4.9611,4.3409,1777503945.132,5.357,128
5,20.6994,4.6465,4.0657,1777503945.212,5.467,128
5,54.288,1.8551,1.6232,1777503945.292,5.373,128
5,28.4056,3.1212,2.7311,1777503945.38,5.261,128
5,16.9287,4.6009,4.0258,1777503945.425,5.68,128
5,17.896,6.1529,5.3838,1777503945.487,5.509,128
5,58.0283,1.5193,1.3294,1777503945.547,5.47,128
5,203.586,5.5215,4.8313,1777503945.751,5.449,128
6,33.5576,2.866,2.5077,1777503946.47,5.499,128
6,16.5576,5.4407,4.7606,1777503946.499,5.447,128
6,20.7293,4.6598,4.0774,1777503946.542,5.402,128
6,16.2115,6.0322,5.2782,1777503946.642,5.453,128
6,42.9746,2.2186,1.9413,1777503946.72,5.638,128
6,19.7706,4.7095,4.1209,1777503946.78,5.592,128
6,19.0777,4.2379,3.7082,1777503946.828,5.453,128
6,12.0325,7.8611,6.8785,1777503946.876,5.692,128
6,42.6422,1.8663,1.633,1777503947.009,5.49,128
6,19.7909,5.3246,4.659,1777503947.072,5.421,128
6,21.8924,4.2376,3.7079,1777503947.115,5.533,128
6,48.0292,1.9941,1.7448,1777503947.182,5.657,128
6,19.0826,5.1233,4.4829,1777503947.272,5.633,128
6,21.1432,4.3353,3.7933,1777503947.324,5.426,128
6,23.9707,3.8662,3.383,1777503947.415,5.384,128
6,49.3772,1.9853,1.7372,1777503947.467,5.461,128
6,131.9829,7.5329,6.5912,1777503947.6,5.55,128
7,27.2204,3.15,2.7563,1777503948.362,5.577,128
7,29.7582,3.0502,2.6689,1777503948.424,5.616,128
7,8.5993,10.6305,9.3017,1777503948.468,5.563,128
7,49.3161,1.9413,1.6986,1777503948.583,5.574,128
7,17.3714,5.4808,4.7957,1777503948.632,5.334,128
7,17.8218,5.7232,5.0078,1777503948.729,5.491,128
7,46.5676,2.1547,1.8854,1777503948.804,5.569,128
7,43.6534,2.0283,1.7748,1777503948.87,5.409,128
7,16.1631,6.1454,5.3772,1777503948.929,5.47,128
7,16.3772,6.1946,5.4203,1777503948.996,5.482,128
7,47.6233,2.144,1.876,1777503949.104,5.542,128
7,20.1846,4.7836,4.1856,1777503949.18,5.463,128
7,15.9751,6.0178,5.2656,1777503949.216,5.619,128
7,64.108,1.4658,1.2826,1777503949.35,5.553,128
7,12.5517,7.5472,6.6038,1777503949.402,5.512,128
7,43.772,2.4535,2.1468,1777503949.448,5.62,128
7,220.0792,4.8044,4.2039,1777503949.668,5.521,128
8,12.3207,7.2301,6.3263,1777503950.449,5.483,128
8,11.1377,8.6836,7.5982,1777503950.506,5.585,128
8,23.6924,4.2223,3.6945,1777503950.603,5.389,128
8,11.6476,8.7363,7.6442,1777503950.679,5.491,128
8,14.9648,5.8088,5.0827,1777503950.736,5.634,128
8,20.8956,5.0455,4.4148,1777503950.828,5.526,128
8,120.9478,0.8246,0.7215,1777503950.96,5.577,128
8,14.8797,7.0512,6.1698,1777503951.001,5.573,128
8,56.6022,1.4903,1.3041,1777503951.124,5.701,128
8,29.3127,3.4943,3.0575,1777503951.22,5.449,128
8,13.5366,6.3979,5.5981,1777503951.279,5.55,128
8,53.6962,1.7185,1.5037,1777503951.377,5.533,128
8,24.8029,4.0315,3.5275,1777503951.464,5.443,128
8,15.9081,5.4031,4.7277,1777503951.514,5.539,128
8,12.1071,7.4628,6.53,1777503951.618,5.515,128
8,14.2074,5.9291,5.188,1777503951.637,5.475,128
8,198.2818,5.602,4.9017,1777503951.835,5.561,128
9,17.4647,5.0632,4.4303,1777503952.596,5.383,128
9,23.627,3.9996,3.4996,1777503952.652,5.556,128
9,19.6253,4.965,4.3444,1777503952.705,5.449,128
9,48.4114,1.996,1.7465,1777503952.828,5.65,128
9,17.5483,5.4665,4.7832,1777503952.862,5.337,128
9,11.1556,8.5979,7.5231,1777503952.919,5.704,128
9,63.8863,1.3251,1.1595,1777503953.016,5.503,128
9,12.452,7.4423,6.512,1777503953.095,5.51,128
9,15.5056,6.1815,5.4088,1777503953.153,5.614,128
9,24.1897,3.9282,3.4371,1777503953.212,5.628,128
9,47.4625,1.9698,1.7236,1777503953.315,5.465,128
9,14.6352,6.1036,5.3407,1777503953.366,5.318,128
9,27.5696,3.4988,3.0615,1777503953.432,5.705,128
9,69.8593,1.4005,1.2254,1777503953.509,5.569,128
9,17.1313,5.3272,4.6613,1777503953.608,5.476,128
9,16.5802,6.1407,5.3731,1777503953.655,5.701,128
9,229.7441,5.1176,4.4779,1777503953.884,5.581,128
10,22.072,4.288,3.752,1777503954.875,5.521,128
10,26.1759,3.3882,2.9647,1777503954.936,5.355,128
10,23.6386,3.6328,3.1787,1777503955.0,5.505,128
10,31.9508,2.885,2.5243,1777503955.108,5.353,128
10,16.6028,5.6676,4.9592,1777503955.183,5.468,128
10,28.1624,3.0368,2.6572,1777503955.232,5.463,128
10,19.704,4.6669,4.0836,1777503955.31,5.438,128
10,48.7013,2.0816,1.8214,1777503955.384,5.31,128
10,27.9388,2.8414,2.4862,1777503955.444,5.5,128
10,15.9105,5.9775,5.2303,1777503955.496,5.54,128
10,27.0254,3.3416,2.9239,1777503955.572,5.408,128
10,12.1123,7.7875,6.8141,1777503955.61,5.456,128
10,12.8061,8.2845,7.2489,1777503955.691,5.468,128
10,18.2996,5.1356,4.4936,1777503955.732,5.748,128
10,16.1635,5.7481,5.0296,1777503955.76,5.556,128
10,30.422,3.2628,2.8549,1777503955.794,5.573,128
10,164.0097,6.5546,5.7352,1777503955.968,5.519,128
11,18.4429,5.1585,4.5137,1777503956.58,5.442,128
11,19.8238,4.8849,4.2743,1777503956.636,5.703,128
11,18.5096,5.5929,4.8937,1777503956.684,5.53,128
11,23.3148,4.3253,3.7846,1777503956.747,5.413,128
11,22.4714,4.1124,3.5984,1777503956.784,5.595,128
11,19.6675,5.3698,4.6985,1777503956.843,5.423,128
11,18.8847,4.8044,4.2038,1777503956.886,5.718,128
11,23.8246,3.992,3.493,1777503956.936,5.682,128
11,23.6562,4.0557,3.5488,1777503957.0,5.525,128
11,19.0388,4.8361,4.2316,1777503957.052,5.594,128
11,24.5781,4.2571,3.725,1777503957.108,5.396,128
11,14.4651,6.3407,5.5481,1777503957.146,5.592,128
11,22.2157,4.2044,3.6788,1777503957.192,5.451,128
11,15.7674,6.4692,5.6605,1777503957.236,5.61,128
11,12.1573,7.4839,6.5484,1777503957.308,5.521,128
11,32.718,2.6058,2.2801,1777503957.343,5.41,128
11,173.1951,6.1267,5.3608,1777503957.516,5.503,128
12,29.4337,2.9585,2.5887,1777503958.108,5.428,128
12,14.7071,5.8705,5.1367,1777503958.142,5.546,128
12,13.3384,5.962,5.2168,1777503958.172,5.399,128
12,20.1361,3.9886,3.49,1777503958.224,5.542,128
12,18.8224,4.2911,3.7547,1777503958.256,5.503,128
12,8.6623,12.3245,10.7839,1777503958.276,5.667,128
12,40.5708,1.9902,1.7414,1777503958.332,5.53,128
12,4.6756,18.5887,16.2651,1777503958.349,5.381,128
12,22.9199,4.0804,3.5704,1777503958.386,5.623,128
12,27.6002,3.5836,3.1357,1777503958.432,5.428,128
12,18.5192,5.3838,4.7108,1777503958.478,5.276,128
12,21.5841,4.1092,3.5956,1777503958.513,5.418,128
12,17.518,5.4213,4.7437,1777503958.556,5.48,128
12,3.8214,24.4181,21.3658,1777503958.574,5.483,128
12,17.7783,5.3182,4.6534,1777503958.606,5.554,128
12,14.7913,6.457,5.6499,1777503958.623,5.472,128
12,144.5783,7.5008,6.5632,1777503958.768,5.583,128
13,10.0639,8.9608,7.8407,1777503959.353,5.494,128
13,31.9386,3.2297,2.826,1777503959.404,5.39,128
13,39.9741,2.7019,2.3642,1777503959.452,5.366,128
13,30.3098,3.0278,2.6493,1777503959.506,5.405,128
13,22.9627,4.8296,4.2259,1777503959.539,5.45,128
13,20.2952,4.464,3.906,1777503959.571,5.463,128
13,21.3401,4.4565,3.8994,1777503959.613,5.467,128
13,20.4555,4.5648,3.9942,1777503959.652,5.147,128
13,24.4364,3.8799,3.395,1777503959.691,5.502,128
13,20.088,5.0887,4.4526,1777503959.724,5.631,128
13,18.7204,4.9659,4.3451,1777503959.758,5.582,128
13,5.7336,15.0101,13.1339,1777503959.774,5.577,128
13,10.2848,8.7563,7.6618,1777503959.82,5.382,128
13,15.4435,6.0205,5.268,1777503959.855,5.64,128
13,24.8907,3.8467,3.3659,1777503959.896,5.65,128
13,13.5565,6.545,5.7268,1777503959.911,5.605,128
13,147.8603,6.7352,5.8933,1777503960.06,5.523,128
14,30.8425,3.1131,2.724,1777503960.655,5.566,128
14,11.5734,8.3184,7.2786,1777503960.68,5.426,128
14,29.2443,3.4546,3.0228,1777503960.726,5.673,128
14,23.9215,3.7612,3.291,1777503960.764,5.316,128
14,17.8297,5.5049,4.8168,1777503960.796,5.467,128
14,15.0724,6.1961,5.4216,1777503960.826,5.556,128
14,15.7057,5.7899,5.0662,1777503960.856,5.473,128
14,20.3255,4.6062,4.0304,1777503960.889,5.647,128
14,4.6372,20.402,17.8517,1777503960.906,5.376,128
14,16.3288,5.227,4.5737,1777503960.936,5.514,128
14,19.6515,4.3687,3.8227,1777503960.971,5.344,128
14,19.8317,5.001,4.3759,1777503961.008,5.568,128
14,19.8596,4.6124,4.0359,1777503961.04,5.529,128
14,4.4751,21.4077,18.7317,1777503961.059,5.56,128
14,9.4122,10.5125,9.1985,1777503961.082,5.239,128
14,24.4992,3.7783,3.306,1777503961.109,5.552,128
14,191.0614,5.3186,4.6538,1777503961.3,5.504,128
15,24.2061,4.1332,3.6165,1777503961.876,5.508,128
15,7.8836,13.4159,11.7389,1777503961.897,5.613,128
15,18.1174,5.16,4.515,1777503961.929,5.48,128
15,3.7872,19.2384,16.8336,1777503961.945,5.467,128
15,14.7761,5.6959,4.9839,1777503961.972,5.522,128
15,24.08,3.9673,3.4714,1777503962.008,5.57,128
15,17.7916,5.8974,5.1603,1777503962.04,5.497,128
15,19.9967,5.5809,4.8833,1777503962.094,5.523,128
15,26.3279,3.209,2.8079,1777503962.14,5.444,128
15,15.944,5.7429,5.025,1777503962.18,5.559,128
15,19.6642,4.4359,3.8814,1777503962.216,5.47,128
15,15.339,6.0737,5.3145,1777503962.247,5.455,128
15,11.7996,8.5178,7.4531,1777503962.276,5.564,128
15,28.8418,3.5777,3.1305,1777503962.325,5.467,128
15,25.1046,4.1211,3.606,1777503962.364,5.364,128
15,13.2238,6.3444,5.5513,1777503962.379,5.379,128
15,159.7547,6.5816,5.7589,1777503962.539,5.62,128
16,6.4346,13.9608,12.2157,1777503963.022,5.452,128
16,14.6617,6.3259,5.5352,1777503963.054,5.557,128
16,4.7223,19.2223,16.8195,1777503963.097,5.447,128
16,14.7672,5.7033,4.9904,1777503963.13,5.443,128
16,15.9395,6.4788,5.669,1777503963.158,5.509,128
16,15.9541,5.5656,4.8699,1777503963.195,5.624,128
16,19.8792,4.5254,3.9597,1777503963.228,5.642,128
16,11.5471,9.0913,7.9549,1777503963.271,5.506,128
16,22.4491,3.7001,3.2376,1777503963.323,5.729,128
16,15.7295,6.1861,5.4128,1777503963.352,5.468,128
16,20.1888,5.0325,4.4034,1777503963.384,5.57,128
16,21.8916,4.7634,4.168,1777503963.422,5.434,128
16,20.0927,4.8169,4.2148,1777503963.468,5.381,128
16,21.3861,4.6484,4.0673,1777503963.502,5.498,128
16,21.7929,4.4281,3.8746,1777503963.532,5.485,128
16,11.2253,8.239,7.2092,1777503963.545,5.413,128
16,161.1959,6.9302,6.0639,1777503963.706,5.649,128
17,15.7436,5.7279,5.0119,1777503964.22,5.555,128
17,17.9212,5.4485,4.7674,1777503964.254,5.501,128
17,13.7521,6.0248,5.2717,1777503964.284,5.37,128
17,29.5354,2.9959,2.6214,1777503964.336,5.286,128
17,13.6651,7.6846,6.724,1777503964.363,5.537,128
17,12.1391,7.7562,6.7867,1777503964.381,5.281,128
17,21.0635,3.827,3.3486,1777503964.414,5.5,128
17,17.3231,6.307,5.5186,1777503964.446,5.43,128
17,20.9158,4.8242,4.2212,1777503964.481,5.452,128
17,27.4181,3.4574,3.0253,1777503964.527,5.621,128
17,19.7721,4.6413,4.0611,1777503964.561,5.431,128
17,25.5428,4.1142,3.5999,1777503964.608,5.505,128
17,15.7892,6.4993,5.6869,1777503964.645,5.431,128
17,29.1581,3.6011,3.1509,1777503964.71,5.527,128
17,24.2641,4.025,3.5219,1777503964.748,5.513,128
17,26.8341,3.3749,2.9531,1777503964.777,5.5,128
17,151.1975,6.703,5.8651,1777503964.928,5.596,128
18,33.9479,2.735,2.3931,1777503965.5,5.35,128
18,22.5512,3.6228,3.17,1777503965.543,5.327,128
18,20.4736,4.8377,4.233,1777503965.585,5.385,128
18,17.9672,5.379,4.7067,1777503965.617,5.514,128
18,20.0294,4.6877,4.1017,1777503965.656,5.544,128
18,13.747,6.9525,6.0834,1777503965.683,5.229,128
18,16.2266,5.6659,4.9576,1777503965.715,5.543,128
18,22.4854,4.7482,4.1547,1777503965.754,5.669,128
18,16.3908,5.1302,4.4889,1777503965.781,5.465,128
18,8.3284,9.9125,8.6734,1777503965.804,5.652,128
18,18.4179,5.5396,4.8471,1777503965.836,5.535,128
18,13.7806,6.9397,6.0723,1777503965.864,5.638,128
18,4.0281,25.701,22.4884,1777503965.885,5.616,128
18,16.6914,5.861,5.1283,1777503965.92,5.465,128
18,20.1401,4.9738,4.352,1777503965.956,5.582,128
18,13.9606,6.6573,5.8251,1777503965.972,5.465,128
18,151.6259,7.5577,6.613,1777503966.124,5.666,128
19,13.137,6.7536,5.9094,1777503966.725,5.474,128
19,4.2795,22.6733,19.8391,1777503966.743,5.549,128
19,15.0143,6.0233,5.2704,1777503966.783,5.688,128
19,21.4932,4.5394,3.972,1777503966.83,5.553,128
19,25.8459,4.1654,3.6448,1777503966.87,5.455,128
19,21.9819,4.2632,3.7303,1777503966.904,5.375,128
19,19.3541,4.8092,4.2081,1777503966.935,5.351,128
19,16.7675,5.9655,5.2198,1777503966.968,5.542,128
19,18.9701,4.865,4.2568,1777503966.996,5.49,128
19,30.5132,3.2815,2.8713,1777503967.038,5.386,128
19,19.5642,4.9029,4.29,1777503967.07,5.57,128
19,6.9882,11.58,10.1325,1777503967.088,5.568,128
19,23.3841,3.4955,3.0586,1777503967.128,5.488,128
19,19.1739,4.4642,3.9061,1777503967.16,5.643,128
19,36.7718,2.3291,2.0379,1777503967.22,5.335,128
19,22.9578,4.1549,3.6356,1777503967.245,5.459,128
19,155.0697,5.96,5.215,1777503967.4,5.553,128
20,29.3579,2.7026,2.3648,1777503967.998,5.396,128
20,19.8268,4.5412,3.9735,1777503968.041,5.58,128
20,18.9294,5.5027,4.8148,1777503968.1,5.61,128
20,14.6286,6.3727,5.5761,1777503968.148,5.257,128
20,27.9412,3.4834,3.048,1777503968.204,5.647,128
20,4.0847,25.3865,22.2132,1777503968.225,5.546,128
20,20.3535,4.1958,3.6713,1777503968.26,5.447,128
20,36.1023,3.0187,2.6414,1777503968.308,5.358,128
20,20.9615,4.0891,3.578,1777503968.343,5.594,128
20,18.9005,4.8213,4.2186,1777503968.396,5.382,128
20,5.5086,19.2275,16.8241,1777503968.416,5.546,128
20,11.0317,8.2941,7.2573,1777503968.45,5.385,128
20,14.6944,7.4749,6.5405,1777503968.482,5.498,128
20,12.0719,8.6921,7.6056,1777503968.525,5.589,128
20,19.3773,4.6677,4.0843,1777503968.56,5.449,128
20,9.717,10.8367,9.4821,1777503968.572,5.646,128
20,179.2541,4.9813,4.3586,1777503968.764,5.555,128
21,19.314,4.8393,4.2343,1777503974.139,5.397,128
21,39.9266,2.4133,2.1117,1777503974.236,5.365,128
21,7.0562,12.8764,11.2668,1777503974.319,5.42,128
21,12.0966,7.4902,6.554,1777503974.36,5.493,128
21,9.9863,8.6832,7.5978,1777503974.404,5.657,128
21,27.4899,3.5687,3.1226,1777503974.492,5.679,128
21,12.068,7.7205,6.7555,1777503974.581,5.445,128
21,15.1375,7.1119,6.2229,1777503974.642,5.442,128
21,17.1462,5.4259,4.7477,1777503974.699,5.572,128
21,22.8899,3.715,3.2506,1777503974.767,5.571,128
21,31.4744,3.1385,2.7462,1777503974.88,5.627,128
21,21.5314,4.6954,4.1085,1777503974.932,5.63,128
21,16.729,5.5919,4.8929,1777503974.998,5.414,128
21,34.1467,3.2305,2.8267,1777503975.096,5.347,128
21,19.39,4.312,3.773,1777503975.155,5.557,128
21,13.4503,7.9291,6.938,1777503975.2,5.519,128
21,201.5242,5.6304,4.9266,1777503975.401,5.3,128
22,17.1613,5.2798,4.6198,1777503976.205,5.313,128
22,18.0078,5.5683,4.8722,1777503976.276,5.345,128
22,73.6057,1.1512,1.0073,1777503976.399,5.551,128
22,17.4019,5.8842,5.1487,1777503976.45,5.484,128
22,21.9601,4.4938,3.9321,1777503976.52,5.554,128
22,52.5978,1.7635,1.543,1777503976.616,5.391,128
22,13.1907,7.4784,6.5436,1777503976.688,5.561,128
22,11.9773,8.4435,7.3881,1777503976.747,5.531,128
22,46.0728,1.857,1.6249,1777503976.844,5.569,128
22,16.3257,5.7805,5.0579,1777503976.931,5.452,128
22,32.0689,2.8737,2.5145,1777503976.996,5.431,128
22,81.8304,1.2354,1.0809,1777503977.141,5.358,128
22,20.1056,4.3211,3.781,1777503977.228,5.467,128
22,19.8018,5.3816,4.7089,1777503977.324,5.605,128
22,32.7303,2.5051,2.1919,1777503977.436,5.635,128
22,35.116,2.9778,2.6056,1777503977.492,5.383,128
22,218.5333,3.838,3.3583,1777503977.71,5.493,128
23,79.9958,1.2857,1.125,1777503978.439,5.659,128
23,8.7588,10.0248,8.7717,1777503978.461,5.675,128
23,20.3466,3.8119,3.3354,1777503978.524,5.463,128
23,18.1423,5.0286,4.4,1777503978.584,5.615,128
23,40.5938,2.5665,2.2457,1777503978.636,5.595,128
23,10.5335,7.9919,6.9929,1777503978.714,5.586,128
23,14.4021,6.8201,5.9676,1777503978.753,5.333,128
23,25.4089,3.1002,2.7127,1777503978.857,5.604,128
23,72.6104,1.281,1.1209,1777503978.944,5.371,128
23,19.4657,4.7678,4.1718,1777503978.998,5.536,128
23,9.2562,10.1289,8.8628,1777503979.041,5.345,128
23,23.6367,4.5953,4.0209,1777503979.128,5.6,128
23,14.0287,6.5471,5.7287,1777503979.242,5.47,128
23,19.8657,4.8875,4.2766,1777503979.304,5.387,128
23,14.2077,6.8144,5.9626,1777503979.335,5.367,128
23,60.2722,1.557,1.3624,1777503979.397,5.383,128
23,191.3787,4.999,4.3741,1777503979.588,5.665,128
24,20.9505,4.5262,3.9605,1777503980.254,5.521,128
24,24.718,3.2038,2.8034,1777503980.323,5.44,128
24,16.5056,5.929,5.1879,1777503980.36,5.519,128
24,14.7522,5.2952,4.6333,1777503980.428,5.521,128
24,10.7644,9.0248,7.8967,1777503980.514,5.628,128
24,54.7102,1.6346,1.4303,1777503980.602,5.276,128
24,19.5305,4.447,3.8912,1777503980.664,5.39,128
24,15.5185,6.4402,5.6352,1777503980.753,5.228,128
24,65.8464,1.3819,1.2092,1777503980.86,5.643,128
24,27.6707,3.4128,2.9862,1777503980.926,5.59,128
24,15.2305,5.3829,4.71,1777503980.969,5.34,128
24,44.2927,2.3759,2.0789,1777503981.093,5.51,128
24,16.044,5.9312,5.1898,1777503981.169,5.388,128
24,13.014,7.3106,6.3968,1777503981.221,5.385,128
24,42.1952,2.4491,2.1429,1777503981.348,5.773,128
24,48.8338,2.0075,1.7566,1777503981.427,5.437,128
24,196.0595,4.2727,3.7387,1777503981.623,5.332,128
25,20.4544,5.1881,4.5396,1777503982.431,5.397,128
25,14.5972,6.2739,5.4896,1777503982.484,5.566,128
25,15.137,6.9744,6.1026,1777503982.58,5.48,128
25,46.2082,1.9763,1.7293,1777503982.648,5.507,128
25,11.0406,8.1192,7.1043,1777503982.696,5.443,128
25,9.8019,9.946,8.7028,1777503982.752,5.519,128
25,55.1694,2.0024,1.7521,1777503982.864,5.544,128
25,23.8587,4.32,3.78,1777503982.968,5.393,128
25,14.0406,7.0043,6.1288,1777503983.022,5.428,128
25,68.1997,1.4277,1.2492,1777503983.156,5.569,128
25,26.9195,3.52,3.08,1777503983.236,5.741,128
25,56.1582,1.8726,1.6385,1777503983.361,5.618,128
25,12.3326,8.1207,7.1056,1777503983.416,5.676,128
25,19.4828,4.2874,3.7515,1777503983.51,5.637,128
25,10.0779,8.6225,7.5446,1777503983.562,5.444,128
25,116.963,0.8432,0.7378,1777503983.681,5.623,128
25,178.1931,5.3521,4.6831,1777503983.859,5.449,128
26,24.1436,3.9396,3.4472,1777503984.666,5.481,128
26,20.0989,5.0166,4.3895,1777503984.729,5.844,128
26,19.7642,4.9355,4.3185,1777503984.808,5.426,128
26,16.0723,5.2631,4.6052,1777503984.853,5.467,128
26,19.9655,4.3716,3.8251,1777503984.952,5.547,128
26,21.2987,4.5915,4.0175,1777503985.003,5.454,128
26,48.5211,2.254,1.9723,1777503985.113,5.426,128
26,44.7968,2.0867,1.8259,1777503985.171,5.564,128
26,11.9172,8.4849,7.4243,1777503985.228,5.628,128
26,71.4281,1.3666,1.1958,1777503985.388,5.605,128
26,24.2606,3.6832,3.2228,1777503985.456,5.592,128
26,50.2478,2.0143,1.7625,1777503985.546,5.651,128
26,12.331,6.6323,5.8033,1777503985.632,5.409,128
26,19.5796,5.1377,4.4955,1777503985.712,5.235,128
26,49.8932,1.966,1.7203,1777503985.84,5.606,128
26,44.202,2.0368,1.7822,1777503985.888,5.457,128
26,203.9465,4.7091,4.1204,1777503986.092,5.448,128
27,11.6616,7.7743,6.8025,1777503986.884,5.432,128
27,20.2388,4.3881,3.8396,1777503986.964,5.473,128
27,43.0641,2.142,1.8743,1777503987.078,5.687,128
27,28.2558,3.2348,2.8305,1777503987.152,5.534,128
27,21.1405,4.2584,3.7261,1777503987.212,5.441,128
27,12.7791,6.3785,5.5812,1777503987.299,5.343,128
27,8.0834,10.5483,9.2297,1777503987.33,5.518,128
27,24.9828,4.1031,3.5902,1777503987.42,5.321,128
27,8.129,11.1002,9.7127,1777503987.484,5.363,128
