step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
5,21.8789,4.3457,3.8025,1777503944.752,5.423,64
5,56.8024,1.673,1.4639,1777503944.856,5.421,64
5,16.2633,5.2927,4.6311,1777503944.936,5.523,64
5,49.2378,1.9399,1.6974,1777503945.036,5.558,64
5,17.9211,6.1874,5.4139,1777503945.132,5.528,64
5,20.9106,4.6886,4.1026,1777503945.212,5.392,64
5,54.8419,1.5438,1.3508,1777503945.292,5.658,64
5,28.6954,3.046,2.6652,1777503945.38,5.396,64
5,17.1014,5.5016,4.8139,1777503945.425,5.491,64
5,18.0786,4.8436,4.2382,1777503945.487,5.47,64
5,58.6204,1.7684,1.5473,1777503945.547,5.419,64
5,205.6634,4.5391,3.9718,1777503945.751,5.594,64
6,33.9,2.8937,2.532,1777503946.47,5.438,64
6,16.7265,4.9283,4.3123,1777503946.499,5.426,64
6,20.9408,4.4873,3.9264,1777503946.542,5.617,64
6,16.3769,5.2851,4.6244,1777503946.642,5.492,64
6,43.4132,2.2915,2.005,1777503946.72,5.262,64
6,19.9723,5.1164,4.4768,1777503946.78,5.382,64
6,19.2723,5.0272,4.3988,1777503946.828,5.525,64
6,12.1553,8.4382,7.3835,1777503946.876,5.555,64
6,43.0773,1.7743,1.5525,1777503947.009,5.422,64
6,19.9929,4.7729,4.1762,1777503947.072,5.481,64
6,22.1158,4.4306,3.8767,1777503947.115,5.579,64
6,48.5193,2.0399,1.7849,1777503947.182,5.479,64
6,19.2773,4.1727,3.6511,1777503947.272,5.454,64
6,21.359,4.5659,3.9952,1777503947.324,5.391,64
6,24.2153,4.0944,3.5826,1777503947.415,5.591,64
6,49.881,1.9113,1.6724,1777503947.467,5.194,64
6,133.3297,7.0745,6.1902,1777503947.6,5.689,64
7,27.4982,3.2822,2.8719,1777503948.362,5.302,64
7,30.0618,3.4498,3.0186,1777503948.424,5.501,64
7,8.687,11.8248,10.3467,1777503948.468,5.528,64
7,49.8193,1.9639,1.7184,1777503948.583,5.536,64
7,17.5487,5.6782,4.9685,1777503948.632,5.728,64
7,18.0037,5.6495,4.9433,1777503948.729,5.342,64
7,47.0428,2.0779,1.8182,1777503948.804,5.614,64
7,44.0989,2.3461,2.0529,1777503948.87,5.457,64
7,16.3281,6.3189,5.5291,1777503948.929,5.593,64
7,16.5443,6.8787,6.0189,1777503948.996,5.425,64
7,48.1093,1.8821,1.6469,1777503949.104,5.469,64
7,20.3906,4.4471,3.8912,1777503949.18,5.411,64
7,16.1381,4.5557,3.9862,1777503949.216,5.457,64
7,64.7621,1.5004,1.3129,1777503949.35,5.451,64
7,12.6798,8.5959,7.5214,1777503949.402,5.501,64
7,44.2187,2.3549,2.0605,1777503949.448,5.526,64
7,222.3249,5.0383,4.4085,1777503949.668,5.528,64
8,12.4464,8.4132,7.3615,1777503950.449,5.506,64
8,11.2513,8.7212,7.6311,1777503950.506,5.537,64
8,23.9342,3.8524,3.3708,1777503950.603,5.54,64
8,11.7664,9.4549,8.273,1777503950.679,5.473,64
8,15.1176,6.4526,5.646,1777503950.736,5.626,64
8,21.1088,4.879,4.2691,1777503950.828,5.501,64
8,122.1819,0.6252,0.547,1777503950.96,5.552,64
8,15.0315,5.164,4.5185,1777503951.001,5.647,64
8,57.1798,1.673,1.4639,1777503951.124,5.6,64
8,29.6118,2.9572,2.5876,1777503951.22,5.345,64
8,13.6747,7.0457,6.165,1777503951.279,5.497,64
8,54.2441,1.6715,1.4625,1777503951.377,5.508,64
8,25.056,4.6007,4.0256,1777503951.464,5.583,64
8,16.0704,6.366,5.5703,1777503951.514,5.584,64
8,12.2306,8.63,7.5513,1777503951.618,5.481,64
8,14.3523,5.4949,4.8081,1777503951.637,5.481,64
8,200.3051,5.586,4.8877,1777503951.835,5.403,64
9,17.643,5.274,4.6147,1777503952.596,5.431,64
9,23.8681,4.4293,3.8757,1777503952.652,5.575,64
9,19.8255,5.0087,4.3826,1777503952.705,5.562,64
9,48.9054,1.9241,1.6836,1777503952.828,5.52,64
9,17.7273,4.8192,4.2168,1777503952.862,5.281,64
9,11.2694,8.4754,7.416,1777503952.919,5.532,64
9,64.5382,1.6038,1.4033,1777503953.016,5.657,64
9,12.5791,8.4454,7.3897,1777503953.095,5.4,64
9,15.6638,5.8556,5.1237,1777503953.153,5.548,64
9,24.4365,4.6446,4.064,1777503953.212,5.648,64
9,47.9468,2.1447,1.8766,1777503953.315,5.461,64
9,14.7845,5.9327,5.1911,1777503953.366,5.579,64
9,27.8509,3.0904,2.7041,1777503953.432,5.476,64
9,70.5721,1.325,1.1594,1777503953.509,5.659,64
9,17.3061,5.2989,4.6365,1777503953.608,5.256,64
9,16.7494,5.8622,5.1294,1777503953.655,5.43,64
9,232.0885,4.5425,3.9746,1777503953.884,5.491,64
10,22.2972,4.1401,3.6226,1777503954.875,5.579,64
10,26.443,3.1315,2.74,1777503954.936,5.448,64
10,23.8798,4.1686,3.6475,1777503955.0,5.439,64
10,32.2768,2.5478,2.2293,1777503955.108,5.567,64
10,16.7722,6.1327,5.3662,1777503955.183,5.496,64
10,28.4498,2.797,2.4474,1777503955.232,5.571,64
10,19.9051,4.1119,3.5979,1777503955.31,5.531,64
10,49.1983,1.7822,1.5594,1777503955.384,5.384,64
10,28.2239,3.2257,2.8225,1777503955.444,5.482,64
10,16.0729,5.5693,4.8732,1777503955.496,5.559,64
10,27.3011,3.3336,2.9169,1777503955.572,5.598,64
10,12.2359,7.8869,6.901,1777503955.61,5.43,64
10,12.9367,6.7901,5.9413,1777503955.691,5.335,64
10,18.4863,5.2242,4.5711,1777503955.732,5.465,64
10,16.3285,4.6832,4.0978,1777503955.76,5.446,64
10,30.7324,2.8497,2.4935,1777503955.794,5.658,64
10,165.6833,5.4776,4.7929,1777503955.968,5.356,64
11,18.6311,5.5155,4.8261,1777503956.58,5.636,64
11,20.0261,4.4319,3.8779,1777503956.636,5.437,64
11,18.6985,5.2963,4.6343,1777503956.684,5.267,64
11,23.5528,3.4106,2.9842,1777503956.747,5.472,64
11,22.7007,4.6731,4.0889,1777503956.784,5.456,64
11,19.8682,4.7887,4.1901,1777503956.843,5.613,64
11,19.0774,5.7811,5.0585,1777503956.886,5.442,64
11,24.0678,3.9162,3.4267,1777503956.936,5.682,64
11,23.8976,3.4685,3.0349,1777503957.0,5.603,64
11,19.2331,4.5074,3.944,1777503957.052,5.51,64
11,24.8289,3.7274,3.2615,1777503957.108,5.404,64
11,14.6127,5.9508,5.207,1777503957.146,5.528,64
11,22.4423,4.5404,3.9729,1777503957.192,5.487,64
11,15.9283,5.9585,5.2137,1777503957.236,5.557,64
11,12.2813,7.0874,6.2015,1777503957.308,5.574,64
11,33.0518,3.0427,2.6624,1777503957.343,5.76,64
11,174.9623,5.8245,5.0964,1777503957.516,5.454,64
12,29.7341,3.3694,2.9482,1777503958.108,5.582,64
12,14.8571,6.0805,5.3205,1777503958.142,5.46,64
12,13.4745,7.3076,6.3941,1777503958.172,5.417,64
12,20.3415,4.4874,3.9265,1777503958.224,5.509,64
12,19.0145,5.3591,4.6892,1777503958.256,5.44,64
12,8.7507,9.1957,8.0463,1777503958.276,5.308,64
12,40.9848,2.0708,1.8119,1777503958.332,5.369,64
12,4.7233,19.7347,17.2678,1777503958.349,5.381,64
12,23.1538,3.847,3.3662,1777503958.386,5.423,64
12,27.8818,3.2657,2.8575,1777503958.432,5.632,64
12,18.7082,5.312,4.648,1777503958.478,5.502,64
12,21.8044,4.1688,3.6477,1777503958.513,5.457,64
12,17.6967,5.473,4.7889,1777503958.556,5.558,64
12,3.8604,22.673,19.8389,1777503958.574,5.504,64
12,17.9597,4.401,3.8508,1777503958.606,5.521,64
12,14.9422,6.7014,5.8637,1777503958.623,5.472,64
12,146.0536,8.2392,7.2093,1777503958.768,5.412,64
13,10.1666,9.4447,8.2641,1777503959.353,5.496,64
13,32.2645,2.9017,2.539,1777503959.404,5.489,64
13,40.382,2.3572,2.0626,1777503959.452,5.585,64
13,30.6191,3.4221,2.9944,1777503959.506,5.5,64
13,23.197,4.334,3.7923,1777503959.539,5.43,64
13,20.5022,4.8854,4.2748,1777503959.571,5.424,64
13,21.5579,4.7599,4.1649,1777503959.613,5.721,64
13,20.6642,4.5227,3.9573,1777503959.652,5.281,64
13,24.6857,3.6556,3.1987,1777503959.691,5.623,64
13,20.293,4.8567,4.2496,1777503959.724,5.525,64
13,18.9114,5.3934,4.7192,1777503959.758,5.548,64
13,5.7921,17.8818,15.6466,1777503959.774,5.592,64
13,10.3898,10.1898,8.916,1777503959.82,5.536,64
13,15.6011,6.4877,5.6767,1777503959.855,5.469,64
13,25.1447,3.5729,3.1263,1777503959.896,5.671,64
13,13.6948,7.0109,6.1345,1777503959.911,5.58,64
13,149.3691,7.1038,6.2158,1777503960.06,5.441,64
14,31.1572,3.0318,2.6529,1777503960.655,5.644,64
14,11.6915,8.431,7.3771,1777503960.68,5.329,64
14,29.5428,3.1397,2.7472,1777503960.726,5.678,64
14,24.1656,3.8388,3.3589,1777503960.764,5.32,64
14,18.0116,6.0335,5.2793,1777503960.796,5.568,64
14,15.2262,6.1638,5.3933,1777503960.826,5.463,64
14,15.8659,6.4637,5.6557,1777503960.856,5.446,64
14,20.5329,5.0187,4.3914,1777503960.889,5.554,64
14,4.6845,20.5418,17.9741,1777503960.906,5.515,64
14,16.4954,5.6415,4.9364,1777503960.936,5.605,64
14,19.852,4.4251,3.8719,1777503960.971,5.338,64
14,20.0341,4.9425,4.3247,1777503961.008,5.563,64
14,20.0622,4.8851,4.2745,1777503961.04,5.541,64
14,4.5207,20.3419,17.7991,1777503961.059,5.579,64
14,9.5083,9.8899,8.6537,1777503961.082,5.451,64
14,24.7492,3.7183,3.2535,1777503961.109,5.702,64
14,193.011,4.688,4.102,1777503961.3,5.55,64
15,24.4531,3.3412,2.9235,1777503961.876,5.489,64
15,7.9641,11.4396,10.0097,1777503961.897,5.291,64
15,18.3022,5.3173,4.6526,1777503961.929,5.462,64
15,3.8258,20.5265,17.9607,1777503961.945,5.584,64
15,14.9268,7.0487,6.1676,1777503961.972,5.649,64
15,24.3257,3.9912,3.4923,1777503962.008,5.505,64
15,17.9732,5.8091,5.0829,1777503962.04,5.668,64
15,20.2007,5.0958,4.4589,1777503962.094,5.406,64
15,26.5965,3.6057,3.155,1777503962.14,5.544,64
15,16.1067,5.0113,4.3849,1777503962.18,5.547,64
15,19.8649,5.6151,4.9132,1777503962.216,5.564,64
15,15.4955,6.8087,5.9576,1777503962.247,5.518,64
15,11.92,7.8714,6.8875,1777503962.276,5.538,64
15,29.1361,3.0279,2.6494,1777503962.325,5.404,64
15,25.3608,4.0985,3.5861,1777503962.364,5.637,64
15,13.3588,6.5048,5.6917,1777503962.379,5.597,64
15,161.3849,6.465,5.6569,1777503962.539,5.534,64
16,6.5003,15.0538,13.172,1777503963.022,5.599,64
16,14.8113,6.4143,5.6125,1777503963.054,5.641,64
16,4.7705,20.2738,17.7395,1777503963.097,5.562,64
16,14.9179,5.9049,5.1668,1777503963.13,5.716,64
16,16.1021,6.0816,5.3214,1777503963.158,5.571,64
16,16.1169,5.1026,4.4648,1777503963.195,5.418,64
16,20.082,5.1651,4.5195,1777503963.228,5.529,64
16,11.6649,6.8522,5.9957,1777503963.271,5.604,64
16,22.6782,3.9806,3.483,1777503963.323,5.641,64
16,15.89,5.8978,5.1606,1777503963.352,5.52,64
16,20.3948,5.0641,4.4311,1777503963.384,5.41,64
16,22.115,3.9287,3.4376,1777503963.422,5.48,64
16,20.2978,4.9575,4.3378,1777503963.468,5.367,64
16,21.6043,3.7856,3.3124,1777503963.502,5.582,64
16,22.0153,4.0802,3.5702,1777503963.532,5.461,64
16,11.3398,7.0866,6.2008,1777503963.545,5.432,64
16,162.8407,6.4483,5.6423,1777503963.706,5.593,64
17,15.9043,5.5682,4.8721,1777503964.22,5.666,64
17,18.1041,4.9277,4.3117,1777503964.254,5.432,64
17,13.8924,7.6292,6.6755,1777503964.284,5.521,64
17,29.8367,3.0235,2.6456,1777503964.336,5.484,64
17,13.8045,7.5769,6.6298,1777503964.363,5.647,64
17,12.263,7.1934,6.2942,1777503964.381,5.496,64
17,21.2785,4.4675,3.909,1777503964.414,5.401,64
17,17.4999,5.3691,4.698,1777503964.446,5.501,64
17,21.1292,4.8743,4.265,1777503964.481,5.621,64
17,27.6979,3.3177,2.903,1777503964.527,5.479,64
17,19.9739,4.9763,4.3542,1777503964.561,5.441,64
17,25.8035,3.8299,3.3512,1777503964.608,5.491,64
17,15.9503,5.4583,4.776,1777503964.645,5.404,64
17,29.4556,3.575,3.1282,1777503964.71,5.484,64
17,24.5117,4.3557,3.8112,1777503964.748,5.449,64
17,27.108,3.5628,3.1174,1777503964.777,5.739,64
17,152.7403,6.2969,5.5098,1777503964.928,5.31,64
18,34.2943,3.0353,2.6559,1777503965.5,5.417,64
18,22.7813,4.136,3.619,1777503965.543,5.441,64
18,20.6826,4.6612,4.0785,1777503965.585,5.405,64
18,18.1505,5.125,4.4844,1777503965.617,5.545,64
18,20.2338,4.2882,3.7522,1777503965.656,5.43,64
18,13.8872,6.6073,5.7814,1777503965.683,5.357,64
18,16.3921,5.5631,4.8677,1777503965.715,5.512,64
18,22.7148,4.0222,3.5194,1777503965.754,5.473,64
18,16.5581,5.6909,4.9795,1777503965.781,5.434,64
18,8.4134,11.838,10.3583,1777503965.804,5.644,64
18,18.6058,4.8841,4.2736,1777503965.836,5.549,64
18,13.9212,6.6496,5.8184,1777503965.864,5.537,64
18,4.0692,26.0991,22.8367,1777503965.885,5.551,64
18,16.8617,4.8032,4.2028,1777503965.92,5.545,64
18,20.3456,5.0964,4.4593,1777503965.956,5.478,64
18,14.1031,7.2252,6.322,1777503965.972,5.431,64
18,153.1731,6.0442,5.2887,1777503966.124,5.514,64
19,13.271,6.1124,5.3484,1777503966.725,5.476,64
19,4.3232,24.0788,21.069,1777503966.743,5.309,64
19,15.1676,5.5856,4.8874,1777503966.783,5.397,64
19,21.7126,4.3248,3.7842,1777503966.83,5.463,64
19,26.1096,4.0193,3.5169,1777503966.87,5.595,64
19,22.2062,4.4186,3.8662,1777503966.904,5.515,64
19,19.5516,4.979,4.3567,1777503966.935,5.414,64
19,16.9386,5.954,5.2097,1777503966.968,5.389,64
19,19.1637,5.2541,4.5974,1777503966.996,5.619,64
19,30.8246,3.1135,2.7243,1777503967.038,5.482,64
19,19.7639,4.9283,4.3122,1777503967.07,5.214,64
19,7.0595,13.6925,11.981,1777503967.088,5.489,64
19,23.6228,3.9791,3.4817,1777503967.128,5.571,64
19,19.3696,4.8434,4.238,1777503967.16,5.386,64
19,37.147,2.512,2.198,1777503967.22,5.507,64
19,23.192,4.107,3.5936,1777503967.245,5.516,64
19,156.652,7.2648,6.3567,1777503967.4,5.391,64
20,32.0819,2.9832,2.6103,1777503967.998,5.629,64
20,21.6664,3.7516,3.2826,1777503968.041,5.518,64
20,20.6858,4.3489,3.8053,1777503968.1,5.463,64
20,15.9859,5.4766,4.7921,1777503968.148,5.483,64
20,30.5337,3.5463,3.103,1777503968.204,5.374,64
20,4.4637,19.1656,16.7699,1777503968.225,5.37,64
20,22.242,4.8298,4.226,1777503968.26,5.454,64
20,39.452,2.3874,2.089,1777503968.308,5.46,64
20,22.9064,3.809,3.3328,1777503968.343,5.476,64
20,20.6541,5.4682,4.7847,1777503968.396,5.639,64
20,6.0197,14.6087,12.7826,1777503968.416,5.565,64
20,12.0553,7.3082,6.3946,1777503968.45,5.322,64
20,16.0578,6.3569,5.5623,1777503968.482,5.616,64
20,13.192,7.753,6.7839,1777503968.525,5.453,64
20,21.1752,4.3977,3.848,1777503968.56,5.575,64
20,10.6186,9.1666,8.0208,1777503968.572,5.461,64
20,195.8859,4.669,4.0854,1777503968.764,5.511,64
21,19.5111,5.2548,4.598,1777503974.139,5.38,64
21,40.334,2.4595,2.1521,1777503974.236,5.533,64
21,7.1282,14.035,12.2806,1777503974.319,5.587,64
21,12.22,7.2943,6.3825,1777503974.36,5.338,64
21,10.0882,8.9563,7.8367,1777503974.404,5.589,64
21,27.7704,3.2512,2.8448,1777503974.492,5.431,64
21,12.1911,6.6137,5.787,1777503974.581,5.675,64
21,15.2919,6.5795,5.7571,1777503974.642,5.577,64
21,17.3211,5.8706,5.1368,1777503974.699,5.558,64
21,23.1235,4.0018,3.5016,1777503974.767,5.484,64
21,31.7956,2.8668,2.5084,1777503974.88,5.763,64
21,21.7511,4.532,3.9655,1777503974.932,5.454,64
21,16.8997,5.7927,5.0686,1777503974.998,5.399,64
21,34.4951,3.0654,2.6822,1777503975.096,5.434,64
21,19.5879,5.0114,4.385,1777503975.155,5.607,64
21,13.5876,7.1599,6.2649,1777503975.2,5.509,64
21,203.5806,5.1654,4.5198,1777503975.401,5.494,64
22,17.3364,5.1928,4.5437,1777503976.205,5.455,64
22,18.1915,5.8022,5.0769,1777503976.276,5.489,64
22,74.3567,1.1895,1.0408,1777503976.399,5.448,64
22,17.5795,5.8413,5.1112,1777503976.45,5.568,64
22,22.1842,4.4451,3.8894,1777503976.52,5.474,64
22,53.1345,1.8577,1.6255,1777503976.616,5.436,64
22,13.3253,6.9357,6.0687,1777503976.688,5.597,64
22,12.0995,8.3459,7.3026,1777503976.747,5.402,64
22,46.543,1.889,1.6529,1777503976.844,5.511,64
22,16.4922,6.513,5.6988,1777503976.931,5.308,64
22,32.3961,2.9782,2.6059,1777503976.996,5.362,64
22,82.6654,1.0838,0.9483,1777503977.141,5.464,64
22,20.3107,4.4904,3.9291,1777503977.228,5.447,64
22,20.0039,4.7208,4.1307,1777503977.324,5.446,64
22,33.0643,2.5205,2.2054,1777503977.436,5.578,64
22,35.4743,2.8207,2.4682,1777503977.492,5.584,64
22,220.7633,4.1727,3.6511,1777503977.71,5.53,64
23,80.812,1.231,1.0771,1777503978.439,5.397,64
23,8.8482,10.6744,9.3401,1777503978.461,5.488,64
23,20.5542,5.2685,4.6099,1777503978.524,5.692,64
23,18.3274,4.464,3.906,1777503978.584,5.749,64
23,41.0081,2.133,1.8664,1777503978.636,5.598,64
23,10.641,9.5581,8.3634,1777503978.714,5.4,64
23,14.5491,6.743,5.9001,1777503978.753,5.489,64
23,25.6682,3.84,3.36,1777503978.857,5.523,64
23,73.3513,1.4098,1.2336,1777503978.944,5.508,64
23,19.6643,4.7351,4.1432,1777503978.998,5.61,64
23,9.3506,10.5622,9.2419,1777503979.041,5.573,64
23,23.8779,3.7425,3.2747,1777503979.128,5.395,64
23,14.1718,6.3572,5.5626,1777503979.242,5.438,64
23,20.0684,4.9987,4.3739,1777503979.304,5.598,64
23,14.3527,6.4942,5.6824,1777503979.335,5.643,64
23,60.8872,1.7198,1.5048,1777503979.397,5.524,64
23,193.3315,5.0773,4.4426,1777503979.588,5.658,64
24,21.1643,4.4376,3.8829,1777503980.254,5.513,64
24,24.9702,3.677,3.2174,1777503980.323,5.411,64
24,16.674,4.9953,4.3708,1777503980.36,5.563,64
24,14.9028,5.9361,5.1941,1777503980.428,5.806,64
24,10.8743,7.9251,6.9344,1777503980.514,5.374,64
24,55.2685,1.7773,1.5552,1777503980.602,5.653,64
24,19.7298,4.8083,4.2073,1777503980.664,5.557,64
24,15.6768,5.1324,4.4909,1777503980.753,5.432,64
24,66.5183,1.297,1.1349,1777503980.86,5.31,64
24,27.9531,3.408,2.982,1777503980.926,5.276,64
24,15.3859,5.4854,4.7997,1777503980.969,5.446,64
24,44.7447,1.9691,1.7229,1777503981.093,5.54,64
24,16.2078,5.9655,5.2198,1777503981.169,5.589,64
24,13.1468,7.611,6.6596,1777503981.221,5.614,64
24,42.6257,2.2138,1.9371,1777503981.348,5.53,64
24,49.3321,1.9914,1.7425,1777503981.427,5.514,64
24,198.0601,5.1363,4.4942,1777503981.623,5.467,64
25,20.6632,4.2688,3.7352,1777503982.431,5.542,64
25,14.7461,6.3522,5.5582,1777503982.484,5.434,64
25,15.2914,5.845,5.1144,1777503982.58,5.379,64
25,46.6797,2.1802,1.9076,1777503982.648,5.508,64
25,11.1533,7.878,6.8933,1777503982.696,5.581,64
25,9.9019,9.1041,7.9661,1777503982.752,5.359,64
25,55.7323,1.8318,1.6028,1777503982.864,5.446,64
25,24.1021,3.7877,3.3142,1777503982.968,5.504,64
25,14.1839,7.2622,6.3544,1777503983.022,5.502,64
25,68.8956,1.2385,1.0837,1777503983.156,5.554,64
25,27.1942,3.3359,2.9189,1777503983.236,5.689,64
25,56.7312,1.6635,1.4556,1777503983.361,5.276,64
25,12.4585,7.7921,6.8181,1777503983.416,5.694,64
25,19.6816,5.3999,4.7249,1777503983.51,5.683,64
25,10.1807,8.5142,7.4499,1777503983.562,5.591,64
25,118.1565,0.7527,0.6586,1777503983.681,5.522,64
25,180.0114,5.2423,4.587,1777503983.859,5.436,64
26,24.39,3.6603,3.2027,1777503984.666,5.59,64
26,20.304,4.9461,4.3278,1777503984.729,5.528,64
26,19.9659,4.2164,3.6893,1777503984.808,5.469,64
26,16.2363,5.4659,4.7827,1777503984.853,5.587,64
26,20.1692,5.1205,4.4804,1777503984.952,5.606,64
26,21.516,4.1215,3.6063,1777503985.003,5.226,64
26,49.0162,1.6533,1.4467,1777503985.113,5.642,64
26,45.2539,2.0186,1.7663,1777503985.171,5.425,64
26,12.0388,8.8699,7.7612,1777503985.228,5.627,64
26,72.1569,1.3106,1.1467,1777503985.388,5.471,64
26,24.5082,3.8102,3.3339,1777503985.456,5.523,64
26,50.7605,2.0974,1.8352,1777503985.546,5.542,64
26,12.4568,8.0166,7.0146,1777503985.632,5.617,64
26,19.7794,4.3251,3.7845,1777503985.712,5.575,64
26,50.4023,1.8284,1.5998,1777503985.84,5.248,64
26,44.6531,1.7538,1.5346,1777503985.888,5.398,64
26,206.0276,5.3165,4.6519,1777503986.092,5.511,64
27,11.7806,8.1297,7.1135,1777503986.884,5.695,64
27,20.4453,4.1475,3.6291,1777503986.964,5.497,64
27,43.5036,2.2224,1.9446,1777503987.078,5.426,64
27,28.5441,3.3139,2.8997,1777503987.152,5.34,64
27,21.3562,4.9178,4.3031,1777503987.212,5.432,64
27,12.9095,8.499,7.4366,1777503987.299,5.497,64
27,8.1659,12.5083,10.9447,1777503987.33,5.495,64
27,25.2378,3.7305,3.2642,1777503987.42,5.442,64
27,8.2119,11.6025,10.1522,1777503987.484,5.532,64
